time,overall,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,one_reliability
4/7/2020 0:30,4.1,6,7.5,3.5,6.5,2,0,5,0.646616822
4/7/2020 0:30,6.4,9,5,9,3,8.5,0,9,0.550976193
4/7/2020 0:30,4.5,10,9,6,0,0,0,10,0.424435789
4/7/2020 0:30,4.4,10,9,7,7,5,0,11,0.674861499
4/7/2020 0:30,5.2,3,8,8,5,2,1,14,0.544272693
4/7/2020 0:30,4.2,3,9,10,0,10,0,15,0.53257283
4/7/2020 0:30,5.2,4,0,9,0,0,0,17,0.529088283
4/7/2020 0:35,3.6,7.5,9,4,0,1,0.5,2,0.51397169
4/7/2020 0:35,2.4,8,8,9,5,9,0,5,0.646616822
4/7/2020 0:35,5,0,10,4,6,3,0,6,0.60677685
4/7/2020 0:35,6.2,3.5,10,1.5,0,9,0.5,8,0.456128988
4/7/2020 0:35,3.4,3,1,10,0,0,0,10,0.424495417
4/7/2020 0:35,3.4,1,0,1,0,1,0,15,0.531886991
4/7/2020 0:35,5,1,3,2,0,7,0,18,0.560912235
4/7/2020 0:40,7.3,3,2,0,0,0,0,4,0.616622381
4/7/2020 0:40,2.6,5,7.5,3,7.5,3.5,0,9,0.551175735
4/7/2020 0:40,4.3,7.5,4.5,3,0,9,0,12,0.572567201
4/7/2020 0:45,7.2,9,6,1,0,5,0,2,0.512825055
4/7/2020 0:45,0.5,0,1,9,4,0,0,3,0.313181705
4/7/2020 0:45,6.8,7,1,6,10,9,0,5,0.646616822
4/7/2020 0:45,2.1,9,0,8,1,10,0,6,0.606329485
4/7/2020 0:45,4.5,5,3,10,0,1,0,8,0.453663238
4/7/2020 0:45,3.6,4,10,5,7,10,0,9,0.54981944
4/7/2020 0:45,3.3,8,4,6,0,9,1,10,0.424495417
4/7/2020 0:45,4.6,6,4,1,0,10,0,18,0.558124513
4/7/2020 0:45,3.7,3,6,1,0,4,1,19,0.475770929
4/7/2020 0:50,1.2,4,5.5,3,6.5,6.5,0.5,3,0.313181705
4/7/2020 0:50,4.5,6.5,4,8,7,9,0,6,0.606329485
4/7/2020 0:50,5.4,9,9,4,0,1,0,8,0.453663238
4/7/2020 0:50,2,6,1.5,4.5,4,7,0,9,0.549522445
4/7/2020 0:50,3.6,1,6,1.5,0,3,0,12,0.571246882
4/7/2020 0:50,5,10,3,3,0,9,0,14,0.544272693
4/7/2020 0:50,3,8,10,4,0,9,0,15,0.529936053
4/7/2020 0:50,4.2,0,8,2,0,1,0,16,0.605098546
4/7/2020 0:50,5.8,0,5,6,0,10,0,18,0.554448107
4/7/2020 0:55,3.7,5,9,10,4,5,0,1,0.550020626
4/7/2020 0:55,1.4,8,6,8,0,9,0,8,0.454571617
4/7/2020 0:55,3.1,5,10,8,1,2,0,11,0.675299327
4/7/2020 0:55,4.9,0,5,8,0,2,0,14,0.544272693
4/7/2020 0:55,1.9,0,10,8,5,3,0,16,0.605098546
4/7/2020 0:55,2.1,9,7,5,0,5,0,19,0.475770929
4/7/2020 1:00,4,10,3,6,0,4,0,2,0.508766857
4/7/2020 1:00,1.1,7,8,7,9,5,1,3,0.311232824
4/7/2020 1:00,1,10,6,0,10,8,0,6,0.605705
4/7/2020 1:00,1.4,2,7,5,0,5,0,10,0.424495417
4/7/2020 1:00,1.6,5,7,10,0,10,0,15,0.52827443
4/7/2020 1:00,7.6,9,2,6,0,2,0,18,0.554448107
4/7/2020 1:05,4.3,10,5,7,10,6,0,1,0.550020626
4/7/2020 1:05,0.4,10,3,7,6,2,0,3,0.311232824
4/7/2020 1:05,0.9,0,9,9,0,6,0,4,0.612979541
4/7/2020 1:05,2.9,4,6.5,3.5,6.5,6.5,0,9,0.54756261
4/7/2020 1:05,3.1,5,7,5,0,2,0,12,0.572365729
4/7/2020 1:05,4.2,10,2,10,0,9,0,14,0.541060675
4/7/2020 1:05,2.6,3,6,3,0,7,1,15,0.526283901
4/7/2020 1:05,5.2,3.5,7.5,6.5,4,4.5,0,16,0.604894594
4/7/2020 1:10,5.2,10,8,10,9,1,0,1,0.550020626
4/7/2020 1:10,1.2,9,3,1,3,2,0,3,0.311232824
4/7/2020 1:10,3.5,6,9,7,4,6,0,5,0.646616822
4/7/2020 1:10,2.7,9,1,6,5,6,0,6,0.605705
4/7/2020 1:10,2.2,6,3,9,0,7,0,8,0.453781389
4/7/2020 1:10,2.9,7,6,5,0,4,0,15,0.526039087
4/7/2020 1:10,5.6,4,7,0,0,0,0,19,0.472070465
4/7/2020 1:15,4.5,9,6,7,10,10,0,1,0.550020626
4/7/2020 1:15,4.6,9,4,2,0,5,0,2,0.506491731
4/7/2020 1:15,7.9,10,10,8,1,4,0,5,0.646616822
4/7/2020 1:15,5.9,1,8,7,0,5,0,8,0.453699289
4/7/2020 1:15,2.8,0,8,6,0,10,0,10,0.424495417
4/7/2020 1:15,3.1,1,4,4,3,4,0,11,0.675299327
4/7/2020 1:15,4.6,10,6,6,0,0,0,15,0.524500597
4/7/2020 1:15,2.9,3,3,1,3,2,0,16,0.604894594
4/7/2020 1:15,5.4,3,3,9,0,9,0,18,0.562820815
4/7/2020 1:20,0.1,7.5,8,3.5,10,2.5,0,3,0.307359832
4/7/2020 1:20,5.3,6,5,10,0,1,0,8,0.45301264
4/7/2020 1:20,2.7,3,4,4,0,2,0,10,0.424495417
4/7/2020 1:25,0.6,9,4,10,4,7,0,3,0.307359832
4/7/2020 1:25,3.7,0,7,8,3,10,0,5,0.646616822
4/7/2020 1:25,7.1,1,0,6,8,4,0,11,0.675299327
4/7/2020 1:25,8.2,8,5,6,0,5,0,14,0.53688559
4/7/2020 1:25,4.6,4,5,7,0,2,0,19,0.472070465
4/7/2020 1:30,0.7,4,10,2,0,5,0,4,0.614611395
4/7/2020 1:30,8,8,3,7,8.5,5.5,0.5,6,0.603542896
4/7/2020 1:30,5.4,0,8,0,5,3,0,11,0.672199473
4/7/2020 1:30,3.4,7,0,8,0,8,1,15,0.527929635
4/7/2020 1:30,4.8,3,10,1,0,1,0,17,0.509966459
4/7/2020 1:35,4.5,8,10,7,2,10,0,1,0.550020626
4/7/2020 1:35,0.7,0,3,10,7,7,0,3,0.303977901
4/7/2020 1:35,4,10,10,8,0,8,0,12,0.569699579
4/7/2020 1:35,5.6,8,5,7,0,8,0,14,0.53688559
4/7/2020 1:40,5.5,3,6,6,0,10,1,8,0.448360839
4/7/2020 1:40,2.4,4,8,0,0,9,0,12,0.569699579
4/7/2020 1:40,2,8,10,9,0,2,0,14,0.53688559
4/7/2020 1:40,1.4,2,6,6,0,2,0,15,0.527929635
4/7/2020 1:45,5.9,10,6,9,5,4,0,6,0.599719582
4/7/2020 1:45,6.4,6,7,3,0,2,1,8,0.447658346
4/7/2020 1:45,5.5,0,2,7,8,8,0,9,0.542919008
4/7/2020 1:45,3.6,9.5,6,7.5,0,7,0,10,0.422886405
4/7/2020 1:45,7,6,4,6,0,2.5,0,15,0.527227255
4/7/2020 1:45,6.2,10,7,10,9,6,0,16,0.60390693
4/7/2020 1:45,5.5,8,0,2,0,7,0,19,0.46655294
4/7/2020 1:50,7.3,3,5,9,9,10,0,1,0.54908643
4/7/2020 1:50,5.5,7,5,3,0,5,1,2,0.505671089
4/7/2020 1:50,1.8,10,8,10,0,2,0,10,0.422886405
4/7/2020 1:50,3.7,2.5,0.5,7,0,1,0,13,0.49202291
4/7/2020 1:50,6.3,10,1,0,0,9,0,15,0.527227255
4/7/2020 1:55,0.7,0,8,7,2,10,0,3,0.298645179
4/7/2020 1:55,3.5,1,0,0,1,1,0,6,0.599719582
4/7/2020 1:55,4.4,6,4.5,1.5,0,3.5,0,8,0.446913388
4/7/2020 1:55,6.6,3,2,10,6,3,0,9,0.540727491
4/7/2020 1:55,7.5,9,9,1,0,4,0,14,0.538170627
4/7/2020 1:55,3.9,3,5,8,0,2,0,19,0.46655294
4/7/2020 2:00,3.3,6,0,0,10,1,0,1,0.54908643
4/7/2020 2:00,5.5,7,0,10,0,10,0,2,0.505671089
4/7/2020 2:00,7,4,2.5,8,4.5,6.5,0,6,0.600189704
4/7/2020 2:00,4.8,7,10,8,0,2,0,8,0.446913388
4/7/2020 2:00,5.6,1,2,2,1,7,0,9,0.540727491
4/7/2020 2:00,1.9,0,10,0,0,3,0,10,0.422116648
4/7/2020 2:00,5.6,7,5,7.5,0,1.5,0,15,0.524826484
4/7/2020 2:05,3.5,9.5,7.5,8,0,7.5,0,2,0.505739705
4/7/2020 2:05,1.3,10,9,9,9,10,0,3,0.295642007
4/7/2020 2:05,5.2,3,6,5,2,10,0,6,0.600189704
4/7/2020 2:05,5.4,1,8,1,0,0,0,8,0.442647706
4/7/2020 2:05,5.4,5,7,1,0,1,0,15,0.524826484
4/7/2020 2:10,3.3,9,6,4,0,5,0,3,0.295642007
4/7/2020 2:10,1.9,1,3,10,2,10,0,6,0.600024664
4/7/2020 2:10,5.4,3,10,2,0,4,0,8,0.442647706
4/7/2020 2:10,5.6,3,10,8,0,4,0,10,0.440892187
4/7/2020 2:10,5,2,0,10,0,8,0,12,0.561845215
4/7/2020 2:10,6.5,4,9,6,0,0,0,13,0.505121689
4/7/2020 2:10,3,2,9,4,0,9,0,15,0.524826484
4/7/2020 2:10,5.1,7,10,8,7,7,0,16,0.602966528
4/7/2020 2:10,5,6,0,7,0,5,0,19,0.462796472
4/7/2020 2:15,3.1,6,4,4,0,4,0,8,0.442346123
4/7/2020 2:15,3.1,9,3,10,7,1,0,11,0.673338859
4/7/2020 2:15,5,6,10,1,0,10,0,14,0.534196799
4/7/2020 2:20,7.1,10,8,6,2,1,0,6,0.59914301
4/7/2020 2:20,5,9,7,5,0,10,0,8,0.442346123
4/7/2020 2:20,3.1,4,7,4,10,1,0,9,0.54380643
4/7/2020 2:20,7.7,4,4,10,0,7,1,13,0.505121689
4/7/2020 2:20,5.2,9,9,8,0,9,0,14,0.534196799
4/7/2020 2:20,3.8,8,3,2,0,10,0,15,0.524223446
4/7/2020 2:20,6.6,6,2,8,9,1,0,16,0.602966528
4/7/2020 2:25,1,6,9,7.5,4.5,5.5,0,6,0.598009792
4/7/2020 2:25,5.6,8,4,4,0,5,0,8,0.442346123
4/7/2020 2:25,4,10,9,6,10,0,0,9,0.54380643
4/7/2020 2:25,3.1,10,10,4,0,10,0,10,0.435467079
4/7/2020 2:25,4.5,2,5,3.5,0,6,0,15,0.524369443
4/7/2020 2:25,3,10,3,0,0,5,0,17,0.50686961
4/7/2020 2:30,4.1,7,3,2,0,6,0,2,0.504788612
4/7/2020 2:30,4.6,6,3,4,0,6,0,4,0.607491716
4/7/2020 2:30,3.2,5,3,8,9,4,0,11,0.671022756
4/7/2020 2:30,2.2,5,2,8,0,3,0,15,0.523041835
4/7/2020 2:35,0.7,8.5,4,6,5,6,0.5,3,0.287787733
4/7/2020 2:35,0.4,2,5,9,0,2,0,4,0.607491716
4/7/2020 2:35,5.8,8.5,2.5,1.5,7.5,6,0,6,0.596843976
4/7/2020 2:35,5.2,6,6,7,0,5.5,0,15,0.523041835
4/7/2020 2:40,4.6,7,5,5.5,0,2,0.5,2,0.504023097
4/7/2020 2:40,3,2,9,1,6,8,0,3,0.284566141
4/7/2020 2:40,4.9,9,6,7,6,7,0,11,0.671022756
4/7/2020 2:40,5,7,6,5,0,7,0,12,0.569755422
4/7/2020 2:40,6,7.5,8.5,5,0,2.5,0,14,0.53232584
4/7/2020 2:40,3.4,5,3,4,0,5,0,15,0.523041835
4/7/2020 2:40,4.7,2,8,4,0,0,0,19,0.45882129
4/7/2020 2:45,7.2,1,9,0,2,7,0,1,0.55037133
4/7/2020 2:45,7.9,6,5,9,2,3,0,6,0.596088989
4/7/2020 2:45,4.8,1,8,9,0,10,0,8,0.441502121
4/7/2020 2:45,5.2,9,1,3,10,4,0,9,0.54434452
4/7/2020 2:45,6.5,1,10,8,0,1,0,13,0.500699055
4/7/2020 2:45,3,8,5,3,0,5,0,15,0.523041835
4/7/2020 2:45,6.5,9,6,5,5,5,0,16,0.603410536
4/7/2020 2:45,7,5,5,5,0,10,0,17,0.49965081
4/7/2020 2:45,9.5,5,0,7,0,4,0,19,0.45882129
4/7/2020 2:50,2.1,8,6,9,3,10,0,1,0.54953996
4/7/2020 2:50,0,6,8,2,10,2,0,3,0.284566141
4/7/2020 2:50,4.7,7,8,1,5,5,0,5,0.640663956
4/7/2020 2:50,6.4,4,1,9,0,4,0,8,0.440976867
4/7/2020 2:50,2.4,2.5,7,3,7.5,6,0,9,0.544600993
4/7/2020 2:50,4.2,1,4,9,0,9,0,13,0.500699055
4/7/2020 2:50,1.6,7,10,5,0,6,0,15,0.523041835
4/7/2020 2:50,6.5,5.5,9.5,6,0,5,0,19,0.45882129
4/7/2020 2:55,6.8,1,7,6,3,1,0,1,0.54953996
4/7/2020 2:55,6.4,4,2,10,2,7,0,5,0.637705379
4/7/2020 2:55,4.3,8,4,7,7,10,0,6,0.5958136
4/7/2020 2:55,2.8,9.5,1,8.5,0,8.5,0,8,0.440976867
4/7/2020 2:55,2.2,9,6,4,0,3,0,10,0.427850046
4/7/2020 2:55,3,0,5,10,9,10,0,11,0.671022756
4/7/2020 2:55,3.8,3,10,6,2,9,0,16,0.603410536
4/7/2020 3:00,5,9,7,10,0,3,0,2,0.502991043
4/7/2020 3:00,6.6,5.5,6,3,9,5.5,0,6,0.596592078
4/7/2020 3:00,4.8,5,6,2,0,2,0,8,0.440976867
4/7/2020 3:00,4.6,9,10,1,0,1,0,14,0.526758439
4/7/2020 3:00,6.5,10,8,10,0,0,0,17,0.49965081
4/7/2020 3:05,3.6,8,6,7,5,0,0,6,0.594444579
4/7/2020 3:05,3.5,2,10,7,0,3,0,13,0.493295222
4/7/2020 3:05,2.8,3,10,8,0,8,0,15,0.523031384
4/7/2020 3:05,5.8,8.5,2.5,6.5,0,1,0,18,0.558648871
4/7/2020 3:10,2.5,1,1,3,0,10,0,2,0.50305932
4/7/2020 3:10,2.5,6,9,8,0,6,0,8,0.441914166
4/7/2020 3:10,3.6,2,10,3,0,7,0,12,0.568584401
4/7/2020 3:10,4.9,0,10,8,0,0,0,13,0.493295222
4/7/2020 3:10,10,7,7,2,0,10,0,14,0.525501637
4/7/2020 3:10,3,4,4,9,0,4,0,15,0.523031384
4/7/2020 3:10,6.8,0,4,0,0,7,0,19,0.456162579
4/7/2020 3:15,6,9,4,8,6,4,0,1,0.547199358
4/7/2020 3:15,4.4,6.5,4.5,7,0,7.5,0,2,0.502110072
4/7/2020 3:15,7.3,1,9,8,8,4,0,6,0.589963147
4/7/2020 3:15,6.4,5,4,8.5,0,6,0,8,0.441914166
4/7/2020 3:15,7.3,7,1,8,0,0,0,14,0.525501637
4/7/2020 3:15,4.1,10,3,8,6,7,0,16,0.603410536
4/7/2020 3:20,0.4,10,4,6,5,10,0,3,0.279483386
4/7/2020 3:20,5.5,4,10,1,6,9,1,6,0.589963147
4/7/2020 3:20,4.2,10,6,0,0,5,0,8,0.441914166
4/7/2020 3:20,2.6,4,8,0,5,5,0,9,0.54217548
4/7/2020 3:20,5.2,6,6,0,0,0,0,10,0.429998406
4/7/2020 3:20,4.6,2,5,6,0,3,0,15,0.519812463
4/7/2020 3:20,5.4,4.5,6.5,6.5,0,3.5,0,18,0.558648871
4/7/2020 3:20,7.3,4.5,7,9,0,6,0,19,0.456162579
4/7/2020 3:25,2,2,10,8,0,8,0,2,0.504213311
4/7/2020 3:25,0.2,9,6,10,3,8,0,3,0.278445123
4/7/2020 3:25,0.4,0,3,10,0,4,0,4,0.60722813
4/7/2020 3:25,4.4,0,2,0,0,1,0,5,0.636079887
4/7/2020 3:25,6.4,10,7,9,0,7,1,8,0.441914166
4/7/2020 3:25,3.4,1.5,9,8.5,4,1.5,0,9,0.54217548
4/7/2020 3:25,4.7,3,1,4,9,4,0,11,0.671022756
4/7/2020 3:25,2.8,10,4,9,0,4,0,12,0.567732018
4/7/2020 3:25,3.4,1,5,7,0,10,0,15,0.519219899
4/7/2020 3:25,4.9,0,3,7,2,8,0,16,0.602620961
4/7/2020 3:25,0.8,6,10,3,0,5,0,18,0.558648871
4/7/2020 3:25,3.5,7,6.5,8.5,0,6,0,19,0.456162579
4/7/2020 3:30,5,7,1,9,0,10,0,8,0.441914166
4/7/2020 3:30,3.3,8,10,9,7,6,0,9,0.54217548
4/7/2020 3:30,2.3,1,8,10,0,0,0,10,0.429998406
4/7/2020 3:30,4.9,10,10,6,0,8,0,12,0.567732018
4/7/2020 3:30,9.3,8,10,3,0,3,0,18,0.558648871
4/7/2020 3:35,9,9,0,4,7,5,0,6,0.588856093
4/7/2020 3:35,1.4,8.5,8,7,2,7,0,9,0.541475637
4/7/2020 3:35,3.6,9,0,5,4,3,0,11,0.671022756
4/7/2020 3:35,3.3,7,2,1,0,9,0,12,0.567732018
4/7/2020 3:35,1.4,4,4,3,0,8,0,15,0.520736165
4/7/2020 3:35,4.7,10,2,2,3,7,0,16,0.602620961
4/7/2020 3:40,3.8,0,7,4,0,8,0,2,0.503732634
4/7/2020 3:40,3.7,1,3,1,0,10,0,4,0.60722813
4/7/2020 3:40,9.3,1,0,4,10,4,0,5,0.636079887
4/7/2020 3:40,5,5,6,6,9,7,0,6,0.586957265
4/7/2020 3:40,2.6,9,3,4,0,0,0,8,0.439518393
4/7/2020 3:40,7,6,4,3.5,3,3.5,0,9,0.540237594
4/7/2020 3:40,2.5,7,4,6,0,5,0,10,0.425778731
4/7/2020 3:40,4.7,8,2,10,0,10,0,14,0.529421316
4/7/2020 3:40,3.1,9,4,1,0,3,0,15,0.521442521
4/7/2020 3:40,6.4,10,8,7,9,9,1,16,0.602620961
4/7/2020 3:45,4.6,6,4,7,0,10,0,8,0.439555646
4/7/2020 3:45,3.2,7,7,5,1,7,0,9,0.538997014
4/7/2020 3:45,5.9,6,6,7,0,10,0,18,0.552263438
4/7/2020 3:50,4.4,5,5.5,8,5.5,3,0.5,1,0.545749771
4/7/2020 3:50,5.8,2,10,10,0,8,0,2,0.503732634
4/7/2020 3:50,1,10,8,10,3,0,0,3,0.278437586
4/7/2020 3:50,5.4,4,8,3,10,8,0,6,0.584874351
4/7/2020 3:50,6.4,4,6.5,4.5,6,6.5,0,9,0.538997014
4/7/2020 3:50,3.2,6,5,9,1,8,0,11,0.668016422
4/7/2020 3:50,5.5,8,0,8,0,10,0,14,0.527482702
4/7/2020 3:50,3.7,9,9,6,0,10,1,17,0.49965081
4/7/2020 3:55,6.6,6,0,7,0,10,0,2,0.50223799
4/7/2020 3:55,0.5,7,7.5,3.5,4.5,2.5,0,3,0.278437586
4/7/2020 3:55,3.2,3,9,5,10,5,0,5,0.635286605
4/7/2020 3:55,2.6,5,7,1,4,10,0,9,0.538997014
4/7/2020 3:55,3.4,3,9,0,0,10,0,10,0.420726675
4/7/2020 3:55,3.5,2,7,4,0,8,0,13,0.490600971
4/7/2020 3:55,5.4,9,1,6,0,10,0,14,0.527482702
4/7/2020 3:55,4.6,0,5,0,0,3,0,17,0.494255934
4/7/2020 3:55,4.5,1,2,5,0,5,0,18,0.552263438
4/7/2020 4:00,6,6,4,0,0,0,0,2,0.50223799
4/7/2020 4:00,4.5,1,1,10,7,5,0,3,0.278437586
4/7/2020 4:00,4.8,1,8,5,0,9,0,8,0.439745524
4/7/2020 4:00,3.2,8,10,9,10,10,0,11,0.668016422
4/7/2020 4:00,4.2,6,4.5,7.5,0,1,0.5,17,0.494255934
4/7/2020 4:05,3.7,3,10,6,0,6,0,2,0.500385514
4/7/2020 4:05,0.7,1,9,1,10,10,0,3,0.276751225
4/7/2020 4:05,5,5,6,9,0,1,0,4,0.600963781
4/7/2020 4:05,2.9,4,8,10,0,9,0,6,0.583953677
4/7/2020 4:05,3.6,7,8,6,7,4,0,9,0.538009339
4/7/2020 4:05,4,7,6,3,4,0,0,11,0.668016422
4/7/2020 4:05,5.3,2,10,5,0,9,0,12,0.567732018
4/7/2020 4:05,7,5.5,4.5,9,0,7.5,0.5,15,0.523405528
4/7/2020 4:05,7.1,5.5,6,3,0,3.5,0,19,0.448181286
4/7/2020 4:10,4.8,0,5.5,8.5,0,10,0,2,0.499355758
4/7/2020 4:10,1.6,10,10,6,8,5,0,3,0.276751225
4/7/2020 4:10,2,10,5,2,10,10,0,9,0.538009339
4/7/2020 4:15,3.2,10,1,7,0,6,0,2,0.499355758
4/7/2020 4:15,0.8,3,2,6,5,10,0,3,0.279898292
4/7/2020 4:15,4.9,6,10,8,8,4,0,6,0.583063835
4/7/2020 4:15,4.3,9,7.5,3,5,5.5,0,16,0.599963832
4/7/2020 4:20,0.6,6.5,1,6,6,9.5,0,3,0.276385349
4/7/2020 4:20,2.6,6,3,6,1,10,0,6,0.582879045
4/7/2020 4:20,6.2,6,8,3,0,8,0.5,8,0.440127207
4/7/2020 4:20,3.2,10,0,0,10,4,0,9,0.537205913
4/7/2020 4:20,4.6,1,9,3,0,9,0,12,0.563662477
4/7/2020 4:20,6.3,1,3,9,0,7,1,15,0.521323893
4/7/2020 4:25,4.3,2,2,2,10,8,0,3,0.275419446
4/7/2020 4:25,6.5,3,9,1,0,1,0,4,0.600654338
4/7/2020 4:25,4.2,5,2,7,2,10,0,6,0.582879045
4/7/2020 4:25,4.2,9,7,9,0,2,0,8,0.440127207
4/7/2020 4:25,5.5,3,7,3,4,10,0,9,0.537205913
4/7/2020 4:25,3.3,6,4,10,0,6,0,10,0.415646607
4/7/2020 4:25,7.6,1,10,9,0,10,0,14,0.523864046
4/7/2020 4:25,6.1,0,6,3,0,8,0,18,0.552263438
4/7/2020 4:30,2.8,9,5,9,0,5,0,2,0.499817681
4/7/2020 4:30,2.9,2.5,4.5,7.5,4,1.5,0,6,0.581966265
4/7/2020 4:30,4.2,2,8,6,0,9,0,8,0.440127207
4/7/2020 4:30,5.4,6,9,1,0,6,0,14,0.523864046
4/7/2020 4:30,5.6,1,2,1,0,10,0,15,0.521192436
4/7/2020 4:35,5.4,10,10,4,9,3,0,1,0.538651764
4/7/2020 4:35,4.5,5.5,5.5,3.5,0,7.5,0,2,0.499483033
4/7/2020 4:35,5.3,1.5,5,8,6.5,8,0.5,6,0.581966265
4/7/2020 4:35,6.6,10,10,10,2,7,0,9,0.537205913
4/7/2020 4:35,5.4,5,7,10,0,1,0,15,0.521192436
4/7/2020 4:35,3.1,4,9,10,0,10,0,18,0.5476845
4/7/2020 4:35,3.3,8,8,1,0,4,0,19,0.449572476
4/7/2020 4:40,7.4,0,8,0,0,9,0,2,0.499483033
4/7/2020 4:40,1,10,1.5,6.5,7,2,0,3,0.277359576
4/7/2020 4:40,4.6,10,6,0,0,4,0,4,0.600654338
4/7/2020 4:40,2.9,6,3,3,2,9,0,6,0.581966265
4/7/2020 4:40,5.9,5,0,5,0,4,0,8,0.440127207
4/7/2020 4:40,5.6,3.5,5,3.5,3,10,0,9,0.537205913
4/7/2020 4:40,3.7,0,1,4,6,9,0,11,0.666877567
4/7/2020 4:45,1.5,7,8,3,0,7,0,4,0.600654338
4/7/2020 4:45,3.1,6,4,3,4,10,0,9,0.537205913
4/7/2020 4:45,1.4,7,3,10,0,5,0,10,0.413916929
4/7/2020 4:45,5.8,3,3,3,0,9,0,13,0.494720951
4/7/2020 4:45,3.2,4,0,7,0,10,0,16,0.600088983
4/7/2020 4:50,4.3,9,1,4,1,2,0,1,0.534338551
4/7/2020 4:50,0,1.5,4,9.5,5,2,0.5,3,0.275878005
4/7/2020 4:50,5.4,9,7,3,7,10,0,6,0.584910916
4/7/2020 4:50,3.3,1.5,1,2.5,4,7,0.5,9,0.537205913
4/7/2020 4:50,3,10,7,3,0,10,0,15,0.520342388
4/7/2020 4:55,4.4,10,10,2,3,10,0,1,0.534338551
4/7/2020 4:55,6.9,2,10,10,4,4,0,5,0.626331457
4/7/2020 4:55,4.8,3,5,6,10,2,0,6,0.584606742
4/7/2020 4:55,5.2,5,4,5,3,8.5,0,9,0.537205913
4/7/2020 4:55,7.8,3,7,4,0,3,0,12,0.560730023
4/7/2020 4:55,5,8,8,9,0,2,0,14,0.521683179
4/7/2020 5:00,5.3,3,10,10,0,9,0,8,0.441363944
4/7/2020 5:00,2.4,9,7,4,8,7,0,9,0.537205913
4/7/2020 5:00,1.3,10,6,6,0,4,0,13,0.494720951
4/7/2020 5:00,3.8,7,2,0,0,6,0,15,0.521431342
4/7/2020 5:00,8.3,7,1,9,0,5,0,18,0.547811354
4/7/2020 5:00,3.2,10,4,7,0,8,1,19,0.453660348
4/7/2020 5:05,3.8,10,9,7,5,0,0,5,0.626331457
4/7/2020 5:05,1.2,8,9,4,1,7,0,6,0.587980568
4/7/2020 5:05,3.8,3,8,9,2,10,0,9,0.535646173
4/7/2020 5:05,4.8,10,2,10,0,5,0,18,0.547811354
4/7/2020 5:10,0.4,3,6,0,10,10,0,3,0.28145128
4/7/2020 5:10,3.4,3,10,10,4,7,0,6,0.586785438
4/7/2020 5:10,1.3,6,7.5,5.5,3.5,5.5,0,8,0.441618853
4/7/2020 5:10,5.5,9,4,1,4,4,0,11,0.66284614
4/7/2020 5:10,3.8,0,3,8,0,4,0,19,0.453660348
4/7/2020 5:15,6.9,5,8,1.5,0,4.5,0,2,0.498732455
4/7/2020 5:15,4.7,3,3,10,6,3,0,6,0.586785438
4/7/2020 5:15,3.4,7,4,2,1,8,0,9,0.535646173
4/7/2020 5:15,2.8,9,8,5,0,3,0,10,0.408192292
4/7/2020 5:15,4.5,4,4,5,0,10,1,15,0.52047591
4/7/2020 5:20,6.3,6,4,10,10,2,0,1,0.534338551
4/7/2020 5:20,7.4,3,0,5,10,8,0,5,0.627404661
4/7/2020 5:20,3.3,4,3,0,0,1,0,9,0.533002916
4/7/2020 5:20,5.4,3,7,2,0,0,1,18,0.547811354
4/7/2020 5:25,6.5,1,0,3,10,9,0,1,0.534338551
4/7/2020 5:25,4,2,4,9,0,4,0,2,0.496635928
4/7/2020 5:25,2.6,0,8,1,6,2,1,3,0.278693957
4/7/2020 5:25,0.2,5,4,2,0,10,0,4,0.601586014
4/7/2020 5:25,2.2,5.5,6,7,0,6,0,15,0.519490314
4/7/2020 5:30,5.3,9.5,4,5,0,8,0,2,0.496635928
4/7/2020 5:30,0,2,3,7,0,9,0,4,0.601586014
4/7/2020 5:30,3.3,7,6,7,3,1,0,5,0.62721741
4/7/2020 5:30,5.2,5,3,8,8,7,0,6,0.586785438
4/7/2020 5:30,1.4,5,5,6,3,2,0,9,0.530024731
4/7/2020 5:30,3.4,8,6,6,0,6.5,0,12,0.557856088
4/7/2020 5:30,4.8,9,4,0,0,8,0,14,0.521683179
4/7/2020 5:30,5.1,5,1,9,8,6,1,16,0.599163726
4/7/2020 5:30,5.1,3,3,4,0,8,0,18,0.547006687
4/7/2020 5:30,3.4,10,3,4,0,7,0,19,0.45458813
4/7/2020 5:35,3.3,3.5,6.5,7,5.5,5.5,1,5,0.62721741
4/7/2020 5:35,4.5,2,0,4,0,10,0,8,0.440942893
4/7/2020 5:35,6.9,10,8,5,10,0,0,9,0.527727654
4/7/2020 5:35,3.1,2,1,0,4,2,0,11,0.66284614
4/7/2020 5:35,4.8,3,10,5,0,0,0,13,0.491289107
4/7/2020 5:35,4.6,4.5,5.5,4.5,0,7,0,15,0.517862688
4/7/2020 5:35,3.9,3,2,2,6,10,0,16,0.599163726
4/7/2020 5:35,5,1,8,10,2,10,0,17,0.48373635
4/7/2020 5:35,5.9,9,4,9,0,10,0,18,0.547006687
4/7/2020 5:40,5.1,7,7,10,0,0,0,2,0.496269749
4/7/2020 5:40,0.5,3,8,0,3,3,0,3,0.27842338
4/7/2020 5:40,4.2,10,5,4,7,2,0,6,0.586056781
4/7/2020 5:40,3.2,10,0,1,0,6,1,8,0.440942893
4/7/2020 5:40,5.1,10,0,1,7,6,0,11,0.66284614
