time,location1,location2,location3,location4,location5,location6,location7,location8,location9,location10,location11,location12,location13,location14,location15,location16,location17,location18,location19
4/8/2020 11:20,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 1.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 2.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[5.750000000000001, 7.0, 7.0, 7.0, 0.0, 5.0, 2.0, 8.0]","[6.833333333333333, 7.0, 7.0, 7.0, 5.0, 6.0, 1.0, 9.0]",,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.3125, 3.0, 3.0, 2.5, 0.0, 3.0, 1.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 4.0, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 2.0, 15.0]","[4.229166666666667, 4.0, 4.0, 4.0, 4.5, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 1.5, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 2.0, 19.0]"
4/8/2020 11:25,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 1.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 2.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[5.750000000000001, 7.0, 7.0, 7.0, 0.0, 5.0, 2.0, 8.0]","[6.833333333333333, 7.0, 7.0, 7.0, 5.0, 6.0, 1.0, 9.0]",,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.5, 3.0, 3.0, 3.0, 0.0, 3.0, 1.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 4.0, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 2.0, 15.0]","[4.229166666666667, 4.0, 4.0, 4.0, 4.5, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 2.0, 19.0]"
4/8/2020 11:30,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.75, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 2.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[5.750000000000001, 7.0, 7.0, 7.0, 0.0, 5.0, 2.0, 8.0]","[6.833333333333333, 7.0, 7.0, 7.0, 5.0, 6.0, 1.0, 9.0]",,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.708333333333333, 3.5, 3.5, 3.0, 0.0, 3.0, 1.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 4.0, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 2.0, 15.0]","[4.229166666666667, 4.0, 4.0, 4.0, 4.5, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 2.0, 19.0]"
4/8/2020 11:35,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 1.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 2.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[5.770833333333333, 7.0, 7.0, 7.0, 0.0, 5.5, 2.0, 8.0]","[6.833333333333333, 7.0, 7.0, 7.0, 5.0, 6.0, 1.0, 9.0]",,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.708333333333333, 3.5, 3.5, 3.0, 0.0, 3.0, 1.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 4.0, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 2.0, 15.0]","[4.229166666666667, 4.0, 4.0, 4.0, 4.5, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 1.5, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 2.0, 19.0]"
4/8/2020 11:40,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 1.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 2.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[5.791666666666667, 7.0, 7.0, 7.0, 0.0, 6.0, 2.0, 8.0]","[6.833333333333333, 7.0, 7.0, 7.0, 5.0, 6.0, 1.0, 9.0]",,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.7, 3.5, 3.5, 3.0, 0.0, 2.75, 1.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 4.0, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 2.0, 15.0]","[4.416666666666667, 4.0, 4.0, 4.5, 4.5, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 1.5, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 3.0, 19.0]"
4/8/2020 11:45,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 1.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 2.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[6.1875, 7.5, 7.5, 7.5, 0.0, 6.0, 2.0, 8.0]","[6.833333333333333, 7.0, 7.0, 7.0, 5.0, 6.0, 1.0, 9.0]",,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.3625000000000003, 3.0, 3.5, 2.5, 0.0, 2.75, 1.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 4.0, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 2.0, 15.0]","[4.416666666666667, 4.0, 4.0, 4.5, 4.5, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 1.5, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 3.0, 19.0]"
4/8/2020 11:50,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 1.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.5, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[6.583333333333334, 8.0, 8.0, 8.0, 0.0, 6.0, 2.0, 8.0]","[6.833333333333333, 7.0, 7.0, 7.0, 5.0, 6.0, 1.0, 9.0]",,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.791666666666667, 3.5, 4.0, 3.0, 0.0, 3.5, 1.0, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 2.0, 15.0]","[4.416666666666667, 4.0, 4.0, 4.5, 4.5, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 1.5, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 3.0, 19.0]"
4/8/2020 11:55,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 1.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.5, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[6.812500000000001, 8.5, 8.5, 8.0, 0.0, 6.5, 2.0, 8.0]","[7.633333333333334, 8.0, 7.75, 7.5, 6.0, 6.5, 1.5, 9.0]",,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.7291666666666665, 3.5, 3.5, 3.0, 0.0, 3.5, 1.0, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 2.0, 15.0]","[4.416666666666667, 4.0, 4.0, 4.5, 4.5, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 3.0, 19.0]"
4/8/2020 12:00,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 1.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.5, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[7.041666666666666, 9.0, 9.0, 8.0, 0.0, 7.0, 2.0, 8.0]","[8.4375, 9.0, 8.5, 8.0, 7.0, 7.0, 2.0, 9]",,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.3125, 3.0, 3.0, 2.5, 0.0, 3.0, 1.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 1.0, 15.0]","[4.3125, 4.0, 4.0, 4.5, 4.0, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 2.0, 19.0]"
4/8/2020 12:05,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.75, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.5, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[7.229166666666668, 9.0, 9.0, 8.5, 0.0, 7.0, 2.0, 8.0]",,,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.0, 2.0, 3.0, 2.5, 0.0, 2.5, 1.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 2.0, 15.0]","[4.083333333333334, 4.0, 4.0, 4.0, 4.0, 2.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 2.0, 19.0]"
4/8/2020 12:10,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.25, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.5, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]","[7.416666666666667, 9.0, 9.0, 9.0, 0.0, 7.0, 2.0, 8]",,,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.0, 2.0, 3.0, 2.5, 0.0, 2.5, 1.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 1.5, 15.0]","[3.7916666666666665, 3.0, 4.0, 4.0, 4.0, 2.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 2.0, 19.0]"
4/8/2020 12:15,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.25, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.5, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.0, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]",,,,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.020833333333333, 2.0, 3.0, 2.5, 0.0, 3.0, 1.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 2.0, 15.0]","[4.083333333333334, 4.0, 4.0, 4.0, 4.0, 2.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 2.0, 19.0]"
4/8/2020 12:20,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.5, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]",,,,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.4375, 2.0, 3.0, 3.5, 0.0, 4.0, 0.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 1.5, 15.0]","[4.125, 4.0, 4.0, 4.0, 4.0, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 1.0, 19.0]"
4/8/2020 12:25,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.0, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]",,,,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.895833333333333, 3.0, 3.5, 3.75, 0.0, 4.25, 0.25, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 1.0, 15.0]","[4.166666666666667, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 0.75, 19.0]"
4/8/2020 12:30,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.0, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 6.0]","[3.25, 0.0, 8.0, 6.0, 0.0, 0.0, 5.0, 7.0]",,,,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.708333333333333, 3.0, 3.5, 3.25, 0.0, 4.25, 0.25, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 1.0, 15.0]","[4.479166666666667, 4.0, 5.0, 4.5, 4.0, 4.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 1.5, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 0.75, 19.0]"
4/8/2020 12:35,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.0, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 6.0]","[3.4375, 0.0, 8.0, 6.5, 0.0, 0.0, 5.0, 7.0]",,,,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.0625, 2.0, 3.0, 2.5, 0.0, 4.0, 0.5, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 1.0, 15.0]","[4.625, 4.5, 5.0, 4.5, 4.0, 4.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 1.0, 19.0]"
4/8/2020 12:40,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.0, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 6.0]","[3.625, 0.0, 8.0, 7.0, 0.0, 0.0, 5.0, 7.0]",,,,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[2.395833333333333, 2.0, 4.0, 3.0, 0.0, 4.5, 0.0, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 1.0, 15.0]","[4.125, 4.0, 4.0, 4.0, 4.0, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 1.75, 19.0]"
4/8/2020 12:45,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 5.0, 4.0]","[3.75, 4.0, 6.0, 4.0, 1.0, 3.0, 0.0, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 6.0]","[3.625, 0.0, 8.0, 7.0, 0.0, 0.0, 5.0, 7.0]",,,,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[3.4166666666666665, 4.0, 4.5, 4.0, 0.0, 4.5, 0.0, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 1.0, 15.0]","[4.270833333333334, 4.5, 4.0, 4.0, 4.0, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 1.75, 19.0]"
4/8/2020 12:50,"[2.916666666666667, 2.0, 1.0, 4.0, 3.0, 2.0, 0.0, 1.0]","[3.291666666666667, 3.0, 4.0, 5.0, 0.0, 1.0, 1.0, 2.0]",,"[3.583333333333333, 5.0, 4.0, 4.0, 0.0, 3.0, 4.0, 4.0]","[3.7291666666666665, 4.0, 6.0, 4.0, 1.0, 2.5, 0.0, 5.0]","[2.083333333333333, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 6.0]","[3.625, 0.0, 8.0, 7.0, 0.0, 0.0, 5.0, 7.0]",,,,"[5.791666666666667, 6.0, 9.0, 5.0, 4.0, 5.0, 3.0, 11.0]","[3.25, 3.0, 6.0, 4.0, 0.0, 3.0, 5.0, 12.0]","[3.4166666666666665, 4.0, 4.5, 4.0, 0.0, 4.5, 0.0, 13.0]","[5.458333333333333, 6.0, 7.0, 7.0, 0.0, 5.0, 3.5, 14.0]","[2.458333333333333, 3.0, 3.0, 3.0, 0.0, 2.0, 1.0, 15.0]","[4.020833333333334, 4.0, 4.0, 4.0, 3.5, 3.0, 0.0, 16.0]","[3.541666666666667, 1.0, 7.0, 6.0, 0.0, 3.0, 2.0, 17.0]","[3.458333333333334, 3.0, 7.0, 4.0, 0.0, 5.0, 4.0, 18.0]","[1.4166666666666667, 1.0, 2.0, 2.0, 0.0, 3.0, 1.25, 19.0]"
